customer_id,signup_date,gender,age_group,acquisition_channel,locationszip
156319,2022-11-15,Female,55+,paid_search,59037
156320,2018-01-14,Male,35-44,email_campaign,59037
156321,2022-07-22,Female,18-24,social_media,59038
156323,2017-06-09,Male,55+,organic_search,59038
156325,2022-06-18,Female,55+,email_campaign,59038
156326,2022-12-29,Male,25-34,paid_search,59041
156327,2020-08-12,Female,35-44,paid_search,59041
156329,2016-09-20,Female,45-54,direct,59041
156330,2020-11-13,Female,45-54,organic_search,59041
156331,2015-08-27,Female,25-34,social_media,59043
156332,2019-04-23,Female,25-34,organic_search,59043
156333,2020-12-29,Female,18-24,organic_search,59043
156334,2020-03-13,Female,55+,social_media,59043
156335,2017-09-14,Non-binary,25-34,paid_search,59043
156336,2017-11-19,Female,55+,organic_search,59044
156337,2012-11-27,Male,55+,organic_search,59044
156338,2022-11-22,Female,18-24,paid_search,59044
156339,2022-07-18,Male,45-54,direct,59044
156340,2018-01-05,Male,25-34,referral,59044
156341,2018-02-11,Female,25-34,paid_search,59046
156343,2016-01-02,Non-binary,45-54,organic_search,59046
156344,2022-03-24,Male,45-54,organic_search,59046
156345,2022-09-29,Male,55+,organic_search,59046
156347,2020-09-05,Female,25-34,paid_search,59047
156348,2020-06-16,Male,25-34,paid_search,59047
156349,2020-06-07,Male,25-34,email_campaign,59047
156352,2022-06-10,Male,45-54,email_campaign,59050
156354,2020-12-18,Male,25-34,social_media,59050
156355,2020-02-29,Female,18-24,email_campaign,59050
156356,2022-10-07,Female,35-44,social_media,59053
156357,2016-09-01,Female,45-54,organic_search,59053
156358,2021-12-14,Female,45-54,email_campaign,59053
156359,2022-01-16,Female,35-44,social_media,59053
156360,2018-07-05,Female,45-54,organic_search,59053
156362,2022-04-02,Male,25-34,direct,59054
156363,2021-01-06,Non-binary,45-54,direct,59054
156366,2021-10-18,Female,25-34,paid_search,59057
156367,2014-11-02,Female,45-54,email_campaign,59057
156368,2022-11-22,Female,35-44,social_media,59057
156369,2019-11-09,Female,25-34,email_campaign,59057
156370,2018-01-25,Male,45-54,social_media,59057
156371,2018-02-22,Female,25-34,organic_search,59061
156372,2017-07-04,Male,35-44,organic_search,59061
156373,2017-06-22,Female,35-44,paid_search,59061
156376,2022-07-08,Female,35-44,organic_search,59063
156378,2021-05-06,Male,25-34,organic_search,59063
156379,2022-11-18,Female,45-54,social_media,59063
156381,2021-04-08,Female,35-44,social_media,59065
156382,2019-08-30,Non-binary,25-34,organic_search,59065
156383,2015-01-11,Male,18-24,paid_search,59065
156384,2020-01-19,Female,25-34,organic_search,59065
156385,2019-11-01,Male,18-24,social_media,59065
156386,2016-06-18,Female,45-54,referral,59068
156387,2020-06-19,Female,35-44,organic_search,59068
156388,2019-03-27,Female,18-24,direct,59068
156390,2017-10-14,Male,35-44,organic_search,59068
156391,2018-08-05,Female,35-44,organic_search,59069
156393,2018-05-03,Female,18-24,organic_search,59069
156395,2017-01-28,Female,25-34,paid_search,59069
156396,2022-12-24,Female,45-54,paid_search,59070
156397,2020-02-01,Male,35-44,direct,59070
156398,2022-08-01,Female,25-34,paid_search,59070
156399,2022-11-04,Male,35-44,social_media,59070
156400,2020-04-02,Female,25-34,email_campaign,59070
156401,2022-05-22,Female,18-24,social_media,59072
156402,2020-09-11,Female,55+,social_media,59072
156403,2016-09-20,Female,35-44,email_campaign,59072
156404,2019-07-19,Female,18-24,referral,59072
156406,2015-09-28,Male,35-44,paid_search,59074
156407,2021-07-11,Female,25-34,referral,59074
156409,2022-01-03,Male,45-54,organic_search,59074
156410,2021-11-11,Female,18-24,social_media,59074
156411,2021-01-17,Female,25-34,social_media,59075
156413,2014-09-30,Female,25-34,organic_search,59075
156414,2021-05-01,Male,35-44,organic_search,59075
156416,2019-08-24,Male,25-34,paid_search,59078
156418,2015-03-09,Non-binary,25-34,direct,59078
156419,2022-02-05,Non-binary,45-54,organic_search,59078
156421,2022-03-14,Male,35-44,organic_search,59079
156422,2018-12-24,Male,55+,referral,59079
156423,2021-05-04,Female,35-44,social_media,59079
156424,2022-11-04,Female,45-54,social_media,59079
156425,2018-08-13,Male,45-54,organic_search,59079
156426,2019-03-20,Male,35-44,direct,59085
156427,2021-03-26,Male,45-54,direct,59085
156428,2018-05-10,Male,45-54,social_media,59085
156430,2017-10-25,Non-binary,35-44,social_media,59085
156431,2018-06-04,Female,35-44,social_media,59086
156432,2022-09-17,Male,25-34,social_media,59086
156433,2019-11-12,Male,35-44,social_media,59086
156434,2017-01-26,Female,25-34,direct,59086
156439,2022-01-13,Male,18-24,paid_search,59087
156440,2022-10-30,Female,25-34,direct,59087
156441,2021-04-17,Male,55+,organic_search,59088
156442,2015-09-08,Female,35-44,direct,59088
156443,2014-09-23,Male,18-24,paid_search,59088
156444,2021-07-26,Male,45-54,social_media,59088
156445,2020-09-03,Female,55+,email_campaign,59088
156447,2022-07-19,Female,55+,social_media,59089
156448,2017-01-17,Non-binary,55+,social_media,59089
156451,2020-03-01,Female,35-44,direct,59101
156453,2016-05-25,Male,45-54,organic_search,59101
156455,2020-12-08,Male,55+,social_media,59101
156456,2018-10-14,Male,25-34,social_media,59102
156457,2020-06-05,Male,25-34,organic_search,59102
156458,2015-08-16,Female,55+,organic_search,59102
156459,2016-08-02,Male,35-44,organic_search,59102
156461,2021-03-25,Female,18-24,referral,59103
156462,2017-04-11,Female,25-34,referral,59103
156463,2022-06-07,Female,25-34,email_campaign,59103
156464,2020-11-30,Male,18-24,organic_search,59103
156465,2022-03-30,Female,35-44,referral,59103
156467,2016-12-26,Female,35-44,referral,59104
156468,2019-07-16,Female,18-24,organic_search,59104
156469,2019-08-15,Female,35-44,direct,59104
156470,2019-08-21,Female,45-54,paid_search,59104
156472,2017-03-29,Female,18-24,direct,59105
156473,2022-12-03,Female,18-24,paid_search,59105
156474,2021-10-06,Female,25-34,paid_search,59105
156475,2022-11-25,Male,35-44,referral,59105
156476,2020-04-21,Male,35-44,organic_search,59106
156477,2022-01-20,Female,45-54,direct,59106
156478,2019-09-08,Non-binary,35-44,direct,59106
156479,2020-05-21,Non-binary,45-54,direct,59106
156480,2016-08-11,Non-binary,45-54,organic_search,59106
156482,2022-03-04,Male,35-44,organic_search,59107
156484,2022-08-05,Female,55+,organic_search,59107
156485,2020-11-18,Female,35-44,paid_search,59107
156487,2015-08-29,Female,45-54,paid_search,59108
156488,2018-12-11,Male,25-34,email_campaign,59108
156489,2013-09-18,Male,25-34,paid_search,59108
156490,2022-10-02,Male,18-24,organic_search,59108
156491,2021-06-19,Female,55+,paid_search,59116
156493,2013-11-13,Female,45-54,organic_search,59116
156494,2022-03-17,Female,25-34,organic_search,59116
156497,2015-04-27,Female,25-34,email_campaign,59214
156498,2014-07-14,Male,35-44,email_campaign,59214
156499,2020-12-21,Male,25-34,organic_search,59214
156500,2021-03-27,Male,35-44,paid_search,59214
156501,2017-05-17,Female,45-54,referral,59215
156502,2014-07-04,Male,35-44,paid_search,59215
156503,2018-08-20,Female,25-34,email_campaign,59215
156504,2015-04-20,Female,35-44,email_campaign,59215
156505,2017-05-29,Female,35-44,organic_search,59215
156506,2020-03-24,Female,45-54,paid_search,59223
156508,2017-03-15,Female,45-54,social_media,59223
156509,2022-09-01,Female,45-54,organic_search,59223
156510,2022-05-31,Male,35-44,organic_search,59223
156512,2022-04-21,Female,35-44,referral,59241
156513,2022-08-15,Female,35-44,social_media,59241
156514,2020-08-14,Female,25-34,email_campaign,59241
156516,2018-02-04,Male,45-54,paid_search,59261
156519,2016-07-07,Male,25-34,paid_search,59261
156520,2019-04-20,Male,35-44,social_media,59261
156521,2017-06-23,Male,55+,organic_search,59301
156523,2019-03-18,Male,45-54,referral,59301
156524,2019-11-27,Male,35-44,email_campaign,59301
156525,2014-12-08,Female,25-34,direct,59301
156526,2020-07-06,Female,18-24,referral,59322
156527,2022-07-11,Female,35-44,organic_search,59322
156528,2021-07-08,Male,25-34,email_campaign,59322
156529,2020-10-31,Female,45-54,referral,59322
156530,2018-01-06,Male,35-44,email_campaign,59322
156531,2014-09-04,Male,45-54,direct,59323
156532,2019-03-15,Female,45-54,direct,59323
156533,2019-01-13,Female,55+,email_campaign,59323
156534,2021-11-03,Male,35-44,referral,59323
156536,2020-07-26,Non-binary,35-44,email_campaign,59327
156538,2014-05-19,Female,25-34,organic_search,59327
156540,2021-12-24,Female,18-24,direct,59327
156541,2016-03-07,Male,25-34,social_media,59333
156542,2017-08-18,Female,25-34,organic_search,59333
156544,2018-10-10,Female,35-44,direct,59333
156546,2014-04-06,Non-binary,45-54,paid_search,59337
156547,2021-08-06,Female,45-54,social_media,59337
156550,2019-12-29,Female,45-54,social_media,59337
156551,2020-07-27,Female,35-44,direct,59338
156552,2022-07-01,Female,55+,social_media,59338
156553,2021-12-31,Female,35-44,social_media,59338
156554,2021-04-11,Non-binary,45-54,paid_search,59338
156555,2017-02-19,Non-binary,45-54,organic_search,59338
156556,2015-08-21,Female,25-34,paid_search,59347
156557,2016-07-17,Male,25-34,social_media,59347
156560,2015-11-27,Male,25-34,social_media,59347
156561,2016-05-03,Male,25-34,email_campaign,59349
156562,2016-01-19,Male,35-44,direct,59349
156564,2022-12-03,Female,45-54,referral,59349
156565,2019-02-23,Male,35-44,organic_search,59349
156566,2015-04-11,Male,35-44,organic_search,59401
156567,2021-01-19,Male,45-54,referral,59401
156568,2017-07-21,Female,45-54,social_media,59401
156569,2022-11-21,Male,25-34,organic_search,59401
156570,2017-11-11,Female,45-54,organic_search,59401
156571,2022-12-22,Male,25-34,social_media,59402
156573,2022-02-17,Female,25-34,paid_search,59402
156575,2019-03-03,Male,18-24,social_media,59402
156576,2014-12-19,Male,35-44,referral,59403
156577,2021-01-29,Male,55+,organic_search,59403
156581,2021-12-18,Male,35-44,paid_search,59404
156582,2020-09-05,Female,35-44,paid_search,59404
156583,2020-04-12,Male,25-34,organic_search,59404
156584,2016-01-20,Male,18-24,organic_search,59404
156585,2017-05-18,Male,45-54,organic_search,59404
156586,2021-05-05,Male,55+,referral,59405
156587,2019-02-04,Male,25-34,paid_search,59405
156588,2021-04-25,Male,35-44,social_media,59405
156589,2019-07-16,Female,55+,paid_search,59405
156590,2021-12-07,Male,45-54,social_media,59405
156593,2019-12-13,Female,25-34,paid_search,59406
156595,2021-09-15,Male,35-44,paid_search,59406
156596,2019-10-04,Female,35-44,organic_search,59410
156598,2020-02-04,Male,35-44,social_media,59410
156599,2017-09-12,Female,18-24,referral,59410
156600,2017-05-13,Male,35-44,organic_search,59410
156601,2014-10-05,Male,25-34,social_media,59411
156602,2019-12-10,Male,18-24,direct,59411
156603,2015-07-11,Female,55+,organic_search,59411
156604,2018-06-05,Male,35-44,social_media,59411
156605,2017-11-30,Female,25-34,paid_search,59411
156606,2020-07-20,Male,25-34,organic_search,59412
156607,2018-09-25,Male,25-34,paid_search,59412
156608,2022-10-22,Male,25-34,organic_search,59412
156609,2017-07-30,Male,35-44,social_media,59412
156610,2016-09-20,Male,45-54,direct,59412
156611,2020-12-12,Female,35-44,direct,59414
156613,2013-02-14,Male,35-44,referral,59414
156614,2017-08-24,Male,55+,paid_search,59414
156615,2022-08-18,Female,35-44,organic_search,59414
156616,2021-01-27,Male,25-34,social_media,59416
156617,2021-04-28,Female,35-44,referral,59416
156619,2020-03-13,Female,45-54,organic_search,59416
156620,2021-05-22,Female,25-34,paid_search,59416
156621,2016-09-16,Male,25-34,social_media,59417
156622,2017-07-17,Male,25-34,referral,59417
156623,2016-12-25,Male,35-44,organic_search,59417
156624,2018-04-01,Male,55+,organic_search,59417
156625,2022-05-27,Male,45-54,referral,59417
156626,2021-11-03,Female,25-34,social_media,59418
156627,2020-05-14,Female,45-54,social_media,59418
156628,2020-11-18,Female,45-54,social_media,59418
156630,2017-08-02,Female,25-34,email_campaign,59418
156631,2022-09-23,Female,35-44,paid_search,59420
156632,2021-12-30,Female,35-44,paid_search,59420
156633,2021-06-26,Male,35-44,organic_search,59420
156635,2021-09-24,Male,35-44,paid_search,59420
156636,2019-12-22,Female,35-44,organic_search,59421
156637,2018-08-31,Female,45-54,organic_search,59421
156638,2021-02-23,Male,25-34,referral,59421
156640,2021-02-09,Male,18-24,social_media,59421
156641,2021-03-16,Male,45-54,organic_search,59422
156643,2018-04-29,Male,25-34,social_media,59422
156644,2022-12-13,Female,25-34,organic_search,59422
156646,2022-12-13,Female,45-54,social_media,59425
156648,2022-10-14,Male,18-24,paid_search,59425
156650,2018-12-16,Male,45-54,direct,59425
156651,2019-11-27,Male,25-34,paid_search,59427
156652,2020-02-03,Female,35-44,organic_search,59427
156653,2017-07-10,Male,18-24,organic_search,59427
156655,2021-05-23,Male,55+,organic_search,59427
156657,2018-03-01,Male,25-34,paid_search,59430
156658,2020-10-02,Female,45-54,referral,59430
156659,2022-12-23,Male,45-54,social_media,59430
156661,2016-10-12,Female,45-54,organic_search,59433
156662,2018-06-11,Female,25-34,social_media,59433
156663,2020-06-28,Male,35-44,email_campaign,59433
156664,2017-08-22,Female,45-54,referral,59433
156665,2020-11-06,Female,55+,organic_search,59433
156667,2016-06-10,Female,35-44,direct,59434
156668,2018-03-18,Male,35-44,direct,59434
156669,2015-06-16,Male,35-44,paid_search,59434
156670,2019-07-06,Male,25-34,email_campaign,59434
156671,2021-08-15,Male,25-34,paid_search,59436
156672,2019-06-13,Female,35-44,paid_search,59436
156673,2016-05-01,Female,35-44,email_campaign,59436
156674,2018-05-12,Female,45-54,organic_search,59436
156675,2017-07-21,Female,18-24,paid_search,59436
156678,2014-08-09,Female,25-34,organic_search,59440
156679,2020-05-16,Female,35-44,organic_search,59440
156681,2017-10-07,Female,25-34,social_media,59442
156682,2021-02-19,Non-binary,35-44,paid_search,59442
156683,2021-10-13,Male,18-24,organic_search,59442
156685,2015-08-25,Female,35-44,referral,59442
156686,2018-12-18,Male,35-44,referral,59443
156687,2016-01-26,Female,35-44,direct,59443
156689,2020-10-01,Male,35-44,email_campaign,59443
156690,2020-11-01,Female,25-34,organic_search,59443
156692,2018-10-05,Male,35-44,social_media,59446
156693,2022-06-10,Female,35-44,social_media,59446
156694,2021-08-20,Male,45-54,direct,59446
156695,2021-05-21,Male,55+,organic_search,59446
156698,2019-06-26,Male,25-34,email_campaign,59447
156699,2014-10-20,Female,35-44,social_media,59447
156701,2022-01-26,Male,35-44,organic_search,59448
156702,2019-08-28,Male,35-44,social_media,59448
156703,2021-05-19,Male,25-34,social_media,59448
156704,2019-12-01,Female,55+,paid_search,59448
156705,2020-02-29,Non-binary,35-44,organic_search,59448
156706,2022-06-10,Male,45-54,social_media,59450
156707,2017-04-20,Male,25-34,email_campaign,59450
156708,2021-12-14,Male,35-44,paid_search,59450
156709,2018-06-12,Female,18-24,direct,59450
156711,2021-04-29,Female,25-34,paid_search,59451
156712,2018-11-09,Female,35-44,social_media,59451
156714,2021-08-04,Non-binary,35-44,social_media,59451
156718,2016-05-24,Male,45-54,direct,59452
156719,2022-08-29,Female,35-44,organic_search,59452
156720,2016-01-04,Female,55+,email_campaign,59452
156721,2020-11-18,Male,55+,paid_search,59453
156722,2022-07-24,Male,25-34,organic_search,59453
156723,2022-01-21,Female,18-24,organic_search,59453
156724,2022-10-25,Male,35-44,organic_search,59453
156725,2022-12-14,Non-binary,25-34,organic_search,59453
156726,2019-08-27,Female,35-44,referral,59454
156727,2021-07-24,Male,35-44,organic_search,59454
156729,2018-07-25,Male,25-34,organic_search,59454
156730,2021-08-06,Male,35-44,referral,59454
156731,2014-11-18,Female,25-34,social_media,59457
156735,2017-05-11,Male,55+,organic_search,59457
156736,2022-07-30,Male,18-24,paid_search,59460
156737,2020-04-06,Female,25-34,organic_search,59460
156738,2019-02-26,Female,35-44,social_media,59460
156739,2021-06-15,Female,25-34,paid_search,59460
156740,2020-11-09,Female,18-24,organic_search,59460
156741,2020-07-10,Female,25-34,paid_search,59462
156742,2020-09-18,Female,25-34,email_campaign,59462
156743,2021-07-29,Female,45-54,paid_search,59462
156744,2020-02-03,Male,45-54,paid_search,59462
156745,2022-09-11,Female,45-54,email_campaign,59462
156746,2019-11-24,Female,25-34,paid_search,59463
156747,2022-06-15,Female,45-54,paid_search,59463
156748,2021-07-12,Female,35-44,referral,59463
156749,2021-10-31,Male,18-24,email_campaign,59463
156750,2021-04-01,Male,45-54,email_campaign,59463
156751,2019-09-26,Female,45-54,organic_search,59464
156752,2020-09-18,Female,25-34,email_campaign,59464
156753,2017-04-19,Male,35-44,direct,59464
156754,2019-05-03,Female,35-44,organic_search,59464
156756,2014-01-22,Female,45-54,organic_search,59466
156758,2019-03-24,Male,25-34,social_media,59466
156759,2021-04-24,Male,55+,paid_search,59466
156761,2015-01-29,Male,25-34,email_campaign,59468
156762,2021-05-30,Female,45-54,organic_search,59468
156763,2016-08-17,Non-binary,35-44,organic_search,59468
156764,2022-12-16,Female,25-34,organic_search,59468
156765,2021-10-03,Non-binary,35-44,organic_search,59468
156766,2018-01-30,Male,25-34,paid_search,59471
156767,2021-07-07,Female,45-54,organic_search,59471
156768,2017-03-23,Male,35-44,email_campaign,59471
156769,2022-12-11,Male,35-44,paid_search,59471
156770,2021-09-05,Male,45-54,organic_search,59471
156771,2020-01-17,Female,25-34,referral,59472
156772,2014-07-10,Male,35-44,organic_search,59472
156773,2022-09-27,Male,45-54,paid_search,59472
156774,2020-04-06,Male,25-34,social_media,59472
156775,2019-09-26,Female,35-44,referral,59472
156776,2021-11-19,Male,25-34,organic_search,59474
156777,2016-05-08,Female,45-54,paid_search,59474
156780,2021-06-07,Non-binary,25-34,organic_search,59474
156781,2018-08-06,Non-binary,35-44,paid_search,59477
156782,2022-03-19,Male,45-54,organic_search,59477
156783,2020-11-26,Female,35-44,direct,59477
156784,2022-09-25,Male,25-34,direct,59477
156785,2019-02-23,Female,25-34,social_media,59477
156786,2021-01-19,Female,55+,email_campaign,59479
156790,2021-12-07,Male,35-44,email_campaign,59479
156791,2013-01-26,Female,25-34,social_media,59480
156792,2020-10-14,Non-binary,45-54,social_media,59480
156793,2018-05-22,Female,35-44,social_media,59480
156795,2019-10-28,Female,25-34,organic_search,59480
156796,2022-07-16,Non-binary,25-34,email_campaign,59482
156797,2020-11-26,Female,35-44,paid_search,59482
156799,2016-07-21,Female,25-34,organic_search,59482
156801,2017-05-28,Female,45-54,organic_search,59483
156802,2020-06-12,Female,35-44,social_media,59483
156803,2017-06-04,Female,25-34,referral,59483
156804,2021-11-22,Female,25-34,referral,59483
156805,2016-08-30,Female,25-34,social_media,59483
156807,2021-02-24,Male,45-54,social_media,59484
156809,2021-06-14,Female,35-44,organic_search,59484
156810,2014-01-08,Female,35-44,organic_search,59484
156811,2016-07-01,Female,45-54,email_campaign,59485
156812,2021-08-25,Male,25-34,social_media,59485
156813,2020-05-06,Male,35-44,email_campaign,59485
156814,2016-06-15,Male,25-34,paid_search,59485
156815,2016-09-18,Male,25-34,organic_search,59485
156816,2015-04-24,Female,18-24,paid_search,59486
156817,2016-11-14,Male,18-24,social_media,59486
156818,2018-07-21,Female,25-34,organic_search,59486
156820,2014-09-07,Male,25-34,paid_search,59486
156821,2021-11-01,Male,18-24,referral,59487
156823,2016-12-28,Female,35-44,email_campaign,59487
156824,2016-09-21,Female,35-44,organic_search,59487
156825,2015-11-20,Female,18-24,organic_search,59487
156827,2017-08-03,Female,18-24,social_media,59489
156828,2020-06-23,Female,25-34,email_campaign,59489
156829,2016-05-12,Female,45-54,social_media,59489
156830,2021-04-20,Female,35-44,organic_search,59489
156831,2021-05-05,Female,35-44,paid_search,59501
156832,2022-04-12,Female,18-24,direct,59501
156834,2019-09-28,Female,45-54,paid_search,59501
156835,2014-04-17,Male,18-24,paid_search,59501
156836,2022-03-04,Female,35-44,email_campaign,59520
156837,2019-07-08,Female,25-34,referral,59520
156838,2015-08-13,Male,18-24,organic_search,59520
156839,2019-11-06,Male,25-34,organic_search,59520
156842,2020-03-29,Male,35-44,paid_search,59521
156844,2022-11-29,Non-binary,35-44,organic_search,59521
156845,2021-12-03,Non-binary,25-34,direct,59521
156847,2020-01-26,Male,18-24,organic_search,59522
156848,2021-08-30,Male,35-44,social_media,59522
156849,2022-03-10,Female,35-44,email_campaign,59522
156851,2021-09-03,Female,35-44,social_media,59523
156852,2022-06-01,Male,25-34,paid_search,59523
156854,2022-07-14,Male,55+,paid_search,59523
156855,2015-10-04,Male,35-44,paid_search,59523
156856,2016-04-19,Male,55+,social_media,59524
156857,2022-06-12,Male,35-44,social_media,59524
156858,2019-06-11,Male,45-54,paid_search,59524
156859,2016-05-17,Female,45-54,paid_search,59524
156860,2020-06-14,Female,45-54,social_media,59524
156861,2018-10-12,Female,45-54,social_media,59525
156863,2022-07-21,Male,35-44,social_media,59525
156864,2021-07-07,Non-binary,35-44,paid_search,59525
156865,2017-10-08,Female,25-34,organic_search,59525
156867,2017-04-23,Male,18-24,direct,59526
156868,2022-01-21,Male,18-24,paid_search,59526
156869,2020-09-08,Non-binary,18-24,paid_search,59526
156870,2017-07-17,Male,35-44,organic_search,59526
156871,2021-07-29,Male,35-44,email_campaign,59527
156874,2022-01-05,Female,45-54,referral,59527
156876,2020-09-13,Female,35-44,paid_search,59528
156877,2016-08-29,Male,25-34,organic_search,59528
156879,2016-03-06,Non-binary,25-34,organic_search,59528
156880,2022-10-02,Male,35-44,email_campaign,59528
156881,2022-04-08,Female,35-44,organic_search,59537
156882,2022-08-15,Male,35-44,paid_search,59537
156883,2022-06-04,Male,25-34,organic_search,59537
156884,2018-08-13,Male,25-34,referral,59537
156885,2020-11-11,Male,45-54,paid_search,59537
156887,2021-06-13,Male,25-34,organic_search,59538
156890,2016-09-07,Female,45-54,paid_search,59538
156891,2021-10-13,Female,25-34,referral,59540
156892,2019-01-10,Female,25-34,email_campaign,59540
156893,2017-04-24,Female,18-24,paid_search,59540
156894,2022-05-29,Male,55+,referral,59540
156895,2017-05-13,Female,25-34,social_media,59540
156896,2021-06-06,Female,35-44,direct,59542
156897,2017-07-16,Male,45-54,organic_search,59542
156898,2022-06-22,Male,25-34,direct,59542
156899,2015-04-27,Female,25-34,referral,59542
156900,2016-10-18,Male,45-54,organic_search,59542
156901,2017-04-27,Male,18-24,paid_search,59546
156903,2019-12-31,Male,25-34,email_campaign,59546
156905,2018-01-18,Male,45-54,organic_search,59546
156906,2019-09-03,Male,18-24,email_campaign,59601
156908,2022-07-23,Female,35-44,social_media,59601
156909,2022-03-30,Male,45-54,paid_search,59601
156910,2016-09-09,Male,55+,organic_search,59601
156911,2016-06-13,Male,25-34,email_campaign,59602
156912,2021-01-31,Female,35-44,paid_search,59602
156915,2016-01-22,Female,35-44,paid_search,59602
156916,2022-06-18,Male,45-54,paid_search,59604
156918,2021-12-06,Male,35-44,paid_search,59604
156919,2016-06-14,Male,25-34,social_media,59604
156920,2017-12-01,Male,18-24,paid_search,59604
156922,2022-07-09,Female,25-34,referral,59620
156923,2017-12-16,Male,35-44,organic_search,59620
156924,2019-07-02,Female,45-54,email_campaign,59620
156925,2019-04-19,Male,25-34,organic_search,59620
156926,2020-11-10,Female,18-24,social_media,59624
156928,2019-07-01,Male,55+,social_media,59624
156929,2021-12-07,Male,18-24,social_media,59624
156930,2013-01-14,Male,25-34,social_media,59624
156931,2018-07-23,Female,55+,social_media,59631
156932,2021-08-06,Male,35-44,social_media,59631
156933,2021-12-27,Male,18-24,paid_search,59631
156934,2015-12-10,Female,25-34,organic_search,59631
156935,2020-04-10,Female,25-34,paid_search,59631
156936,2017-07-05,Male,18-24,social_media,59632
156937,2015-03-11,Female,35-44,direct,59632
156938,2022-06-22,Female,55+,direct,59632
156939,2017-03-26,Female,45-54,email_campaign,59632
156940,2022-08-12,Non-binary,45-54,organic_search,59632
156941,2016-01-15,Female,55+,organic_search,59633
156943,2022-09-03,Male,18-24,social_media,59633
156944,2021-06-13,Female,25-34,organic_search,59633
156945,2021-09-11,Male,55+,organic_search,59633
156946,2022-10-28,Female,25-34,organic_search,59634
156947,2018-12-23,Male,45-54,paid_search,59634
156949,2022-03-09,Male,55+,paid_search,59634
156951,2022-08-10,Female,35-44,paid_search,59635
156952,2016-10-11,Female,25-34,organic_search,59635
156954,2014-03-16,Female,35-44,referral,59635
156956,2022-04-23,Female,25-34,organic_search,59636
156958,2022-12-15,Male,18-24,organic_search,59636
156959,2018-05-24,Female,45-54,paid_search,59636
156960,2022-10-29,Female,25-34,paid_search,59636
156961,2018-09-05,Male,35-44,paid_search,59638
156963,2014-07-09,Male,45-54,organic_search,59638
156964,2021-12-24,Non-binary,45-54,organic_search,59638
156965,2022-04-23,Female,25-34,social_media,59638
156966,2021-05-06,Male,55+,paid_search,59639
156967,2022-10-05,Male,35-44,email_campaign,59639
156968,2015-01-17,Male,45-54,paid_search,59639
156971,2022-06-22,Female,55+,email_campaign,59642
156972,2022-11-27,Female,25-34,social_media,59642
156975,2021-11-03,Female,25-34,paid_search,59642
156976,2019-12-05,Female,25-34,organic_search,59643
156977,2021-11-10,Female,25-34,social_media,59643
156978,2021-03-09,Male,25-34,organic_search,59643
156979,2016-06-30,Male,55+,social_media,59643
156980,2021-06-22,Female,25-34,organic_search,59643
156982,2021-08-20,Female,25-34,direct,59644
156983,2020-08-18,Male,35-44,social_media,59644
156985,2020-06-14,Male,25-34,organic_search,59644
156988,2020-07-17,Male,25-34,social_media,59645
156989,2019-10-12,Male,45-54,social_media,59645
156991,2020-04-24,Female,55+,organic_search,59648
156992,2015-01-10,Male,45-54,organic_search,59648
156993,2021-11-16,Female,55+,direct,59648
156994,2015-05-18,Male,55+,social_media,59648
156996,2018-09-15,Male,18-24,email_campaign,59701
156998,2018-07-30,Female,45-54,organic_search,59701
156999,2022-01-02,Male,25-34,paid_search,59701
157000,2016-02-12,Female,35-44,social_media,59701
157001,2015-12-07,Female,25-34,paid_search,59702
157002,2017-05-28,Male,55+,paid_search,59702
157003,2021-02-05,Male,18-24,email_campaign,59702
157004,2019-12-19,Male,45-54,social_media,59702
157005,2019-03-20,Female,25-34,paid_search,59702
157007,2016-06-07,Female,35-44,organic_search,59703
157008,2019-01-25,Female,55+,direct,59703
157011,2016-09-06,Male,55+,paid_search,59710
157012,2022-02-28,Female,25-34,social_media,59710
157013,2021-03-23,Female,35-44,social_media,59710
157014,2020-12-23,Male,35-44,referral,59710
157015,2021-09-08,Male,55+,referral,59710
157016,2022-08-17,Female,18-24,organic_search,59711
157017,2022-09-04,Male,35-44,email_campaign,59711
157018,2015-10-08,Female,18-24,organic_search,59711
157019,2015-05-24,Female,18-24,email_campaign,59711
157020,2020-10-17,Female,25-34,direct,59711
157021,2021-08-23,Male,25-34,paid_search,59713
157023,2021-05-04,Female,35-44,paid_search,59713
157024,2021-02-08,Female,45-54,paid_search,59713
157025,2018-04-08,Female,35-44,social_media,59713
157026,2022-12-09,Male,25-34,direct,59714
157027,2021-12-01,Female,35-44,organic_search,59714
157030,2014-04-05,Male,55+,social_media,59714
157034,2019-06-07,Male,45-54,organic_search,59715
157035,2014-06-27,Female,25-34,email_campaign,59715
157036,2015-11-18,Female,45-54,email_campaign,59716
157037,2022-07-30,Male,25-34,email_campaign,59716
157038,2020-04-03,Female,45-54,social_media,59716
157040,2015-07-10,Female,45-54,email_campaign,59716
157042,2015-09-17,Male,25-34,direct,59717
157043,2022-11-01,Female,45-54,paid_search,59717
157044,2020-05-10,Male,55+,organic_search,59717
157045,2022-10-22,Female,45-54,social_media,59717
157046,2022-05-18,Male,55+,social_media,59718
157048,2019-05-07,Male,35-44,social_media,59718
157049,2019-04-17,Female,18-24,social_media,59718
157050,2020-10-25,Male,55+,organic_search,59718
157051,2020-09-04,Male,18-24,social_media,59719
157052,2017-07-08,Female,25-34,organic_search,59719
157054,2021-12-26,Female,25-34,organic_search,59719
157056,2014-05-17,Female,45-54,organic_search,59720
